DATASOURCE_REGID	SMILES_RDKIT_2019.09.2	SUBSTANCE_SYNONYM	SUBSTANCE_COMMENT	SUBSTANCE_URL	INCHI_1.05_RDKIT_2019.09.2	INCHIKEY_1.05_RDKIT_2019.09.2	INCHIKEY_1.05_CHEMAXON_19.27.0	SMILES_CHEMAXON_19.27.0	INCHIKEYS MATCH?
UALIB-769	CC(C)(C)[Si](C)(C)O[C@H]1C[C@H](CCO[Si](C2=CC=CC=C2)(C2=CC=CC=C2)C(C)(C)C)O[C@@H](CC(=O)O)C1	2-((2R,4S,6S)-4-((tert-Butyldimethylsilyl)oxy-6-(2-((tert-butyldiphenylsilyl)oxy)ethyl)tetrahydro-2H-pyran-2-yl)acetic acid	Albury, A.M.M. Total syntheses of (-)-cryptocaryolone and (-)-cryptocaryolone diacetate, progress towards the total syntheses of (±)-sinensigenin A and C and the development of a novel electrophilic allylsilane methodology. Ph.D. Thesis, The University of Alabama, 2013. 	https://ir.ua.edu/handle/123456789/1769	InChI=1S/C31H48O5Si2/c1-30(2,3)37(7,8)36-26-21-24(35-25(22-26)23-29(32)33)19-20-34-38(31(4,5)6,27-15-11-9-12-16-27)28-17-13-10-14-18-28/h9-18,24-26H,19-23H2,1-8H3,(H,32,33)/t24-,25+,26-/m0/s1	YFJGULGDQZTLGX-NXCFDTQHSA-N	YFJGULGDQZTLGX-NXCFDTQHSA-N	CC(C)(C)[Si](C)(C)O[C@H]1C[C@H](CCO[Si](C2=CC=CC=C2)(C2=CC=CC=C2)C(C)(C)C)O[C@@H](CC(O)=O)C1	TRUE
UALIB-770	CC(C)(C)[Si](OCC[C@H]1C[C@H](O)C[C@H](CC(=O)O)O1)(C1=CC=CC=C1)C1=CC=CC=C1	2-((2R,4S,6S)-6-(2-((tert-Butyldiphenylsilyl)oxy)ethyl)-4-hydroxytetrahydro-2H-pyran-2-yl)acetic acid	Albury, A.M.M. Total syntheses of (-)-cryptocaryolone and (-)-cryptocaryolone diacetate, progress towards the total syntheses of (±)-sinensigenin A and C and the development of a novel electrophilic allylsilane methodology. Ph.D. Thesis, The University of Alabama, 2013. 	https://ir.ua.edu/handle/123456789/1769	InChI=1S/C25H34O5Si/c1-25(2,3)31(22-10-6-4-7-11-22,23-12-8-5-9-13-23)29-15-14-20-16-19(26)17-21(30-20)18-24(27)28/h4-13,19-21,26H,14-18H2,1-3H3,(H,27,28)/t19-,20-,21+/m0/s1	KMPNXCFEHPAHRK-PCCBWWKXSA-N	KMPNXCFEHPAHRK-PCCBWWKXSA-N	CC(C)(C)[Si](OCC[C@H]1C[C@H](O)C[C@H](CC(O)=O)O1)(C1=CC=CC=C1)C1=CC=CC=C1	TRUE
UALIB-771	CC(C)(C)[Si](OCC[C@H]1C[C@H]2C[C@H](CC(=O)O2)O1)(C1=CC=CC=C1)C1=CC=CC=C1	(1S,5R,7S)-7-(2-((tert-Butyldiphenylsilyl)oxy)ethyl)-2,6-dioxabicyclo[3.3.1]nonan-3-one	Albury, A.M.M. Total syntheses of (-)-cryptocaryolone and (-)-cryptocaryolone diacetate, progress towards the total syntheses of (±)-sinensigenin A and C and the development of a novel electrophilic allylsilane methodology. Ph.D. Thesis, The University of Alabama, 2013. 	https://ir.ua.edu/handle/123456789/1769	InChI=1S/C25H32O4Si/c1-25(2,3)30(22-10-6-4-7-11-22,23-12-8-5-9-13-23)27-15-14-19-16-20-17-21(28-19)18-24(26)29-20/h4-13,19-21H,14-18H2,1-3H3/t19-,20-,21+/m0/s1	AHVMDMWVFDXRPC-PCCBWWKXSA-N	AHVMDMWVFDXRPC-PCCBWWKXSA-N	CC(C)(C)[Si](OCC[C@H]1C[C@H]2C[C@H](CC(=O)O2)O1)(C1=CC=CC=C1)C1=CC=CC=C1	TRUE
UALIB-772	O=C1C[C@H]2C[C@H](C[C@H](CCO)O2)O1	(1S,5R,7S)-7-(2-Hydroxyethyl)-2,6-dioxabicyclo[3.3.1]nonan-3-one	Albury, A.M.M. Total syntheses of (-)-cryptocaryolone and (-)-cryptocaryolone diacetate, progress towards the total syntheses of (±)-sinensigenin A and C and the development of a novel electrophilic allylsilane methodology. Ph.D. Thesis, The University of Alabama, 2013. 	https://ir.ua.edu/handle/123456789/1769	InChI=1S/C9H14O4/c10-2-1-6-3-7-4-8(12-6)5-9(11)13-7/h6-8,10H,1-5H2/t6-,7-,8+/m0/s1	XXBYQJRISMFORZ-BIIVOSGPSA-N	XXBYQJRISMFORZ-BIIVOSGPSA-N	OCC[C@H]1C[C@H]2C[C@H](CC(=O)O2)O1	TRUE
UALIB-773	O=CC[C@H]1C[C@H]2C[C@H](CC(=O)O2)O1	2-((1R,3R,5S)-7-Oxo-2,6-dioxabicyclo[3.3.1]nonan-3-yl)acetaldehyde	Albury, A.M.M. Total syntheses of (-)-cryptocaryolone and (-)-cryptocaryolone diacetate, progress towards the total syntheses of (±)-sinensigenin A and C and the development of a novel electrophilic allylsilane methodology. Ph.D. Thesis, The University of Alabama, 2013. 	https://ir.ua.edu/handle/123456789/1769	InChI=1S/C9H12O4/c10-2-1-6-3-7-4-8(12-6)5-9(11)13-7/h2,6-8H,1,3-5H2/t6-,7-,8+/m0/s1	NEMYQUJNWFUTFM-BIIVOSGPSA-N	NEMYQUJNWFUTFM-BIIVOSGPSA-N	[H]C(=O)C[C@H]1C[C@H]2C[C@H](CC(=O)O2)O1	TRUE
UALIB-774	C=CC[C@H](O)C[C@H]1C[C@H]2C[C@H](CC(=O)O2)O1	(1S,5R,7S)-7-((S)-2-Hydroxypent-4-en-1-yl)-2,6-dioxabicyclo[3.3.1]nonan-3-one	Albury, A.M.M. Total syntheses of (-)-cryptocaryolone and (-)-cryptocaryolone diacetate, progress towards the total syntheses of (±)-sinensigenin A and C and the development of a novel electrophilic allylsilane methodology. Ph.D. Thesis, The University of Alabama, 2013. 	https://ir.ua.edu/handle/123456789/1769	InChI=1S/C12H18O4/c1-2-3-8(13)4-9-5-10-6-11(15-9)7-12(14)16-10/h2,8-11,13H,1,3-7H2/t8-,9-,10-,11+/m0/s1	MLHIYCHBWZLSGX-XWLWVQCSSA-N	MLHIYCHBWZLSGX-XWLWVQCSSA-N	O[C@@H](CC=C)C[C@H]1C[C@H]2C[C@H](CC(=O)O2)O1	TRUE
UALIB-775	C=CC[C@@H](C[C@H]1C[C@H]2C[C@H](CC(=O)O2)O1)O[Si](CC)(CC)CC	(1S,5R,7S)-7-((S)-2-((Triethylsilyl)oxy)pent-4-en-1yl)-2,6-dioxabicyclo[3.3.1]nonan-3-one	Albury, A.M.M. Total syntheses of (-)-cryptocaryolone and (-)-cryptocaryolone diacetate, progress towards the total syntheses of (±)-sinensigenin A and C and the development of a novel electrophilic allylsilane methodology. Ph.D. Thesis, The University of Alabama, 2013. 	https://ir.ua.edu/handle/123456789/1769	InChI=1S/C18H32O4Si/c1-5-9-14(22-23(6-2,7-3)8-4)10-15-11-16-12-17(20-15)13-18(19)21-16/h5,14-17H,1,6-13H2,2-4H3/t14-,15-,16-,17+/m0/s1	QWJWGNDPWVXKHO-LUKYLMHMSA-N	QWJWGNDPWVXKHO-LUKYLMHMSA-N	CC[Si](CC)(CC)O[C@@H](CC=C)C[C@H]1C[C@H]2C[C@H](CC(=O)O2)O1	TRUE
UALIB-776	CC[Si](CC)(CC)O[C@@H](CC(C)=O)C[C@H]1C[C@H]2C[C@H](CC(=O)O2)O1	(1S,5R,7S)-7-((R)-4-Oxo-2-((triethylsilyl)oxy)pentyl)-2,6-dioxabicyclo[3.3.1]nonan-3-one	Albury, A.M.M. Total syntheses of (-)-cryptocaryolone and (-)-cryptocaryolone diacetate, progress towards the total syntheses of (±)-sinensigenin A and C and the development of a novel electrophilic allylsilane methodology. Ph.D. Thesis, The University of Alabama, 2013. 	https://ir.ua.edu/handle/123456789/1769	InChI=1S/C18H32O5Si/c1-5-24(6-2,7-3)23-17(8-13(4)19)11-14-9-15-10-16(21-14)12-18(20)22-15/h14-17H,5-12H2,1-4H3/t14-,15+,16-,17+/m1/s1	BXTTXBOBFQDKIY-TWMKSMIVSA-N	BXTTXBOBFQDKIY-TWMKSMIVSA-N	CC[Si](CC)(CC)O[C@H](C[C@H]1C[C@H]2C[C@H](CC(=O)O2)O1)CC(C)=O	TRUE
UALIB-777	CC(=O)C[C@H](O)C[C@H]1C[C@H]2C[C@H](CC(=O)O2)O1	(1S,5R,7S)-7-((R)-2-Hydroxy-4-oxopentyl)-2,6-dioxabicyclo[3.3.1]nonan-3-one	Albury, A.M.M. Total syntheses of (-)-cryptocaryolone and (-)-cryptocaryolone diacetate, progress towards the total syntheses of (±)-sinensigenin A and C and the development of a novel electrophilic allylsilane methodology. Ph.D. Thesis, The University of Alabama, 2013. 	https://ir.ua.edu/handle/123456789/1769	InChI=1S/C12H18O5/c1-7(13)2-8(14)3-9-4-10-5-11(16-9)6-12(15)17-10/h8-11,14H,2-6H2,1H3/t8-,9-,10-,11+/m0/s1	IGHVZNFHBNZQDY-XWLWVQCSSA-N	IGHVZNFHBNZQDY-XWLWVQCSSA-N	CC(=O)C[C@H](O)C[C@H]1C[C@H]2C[C@H](CC(=O)O2)O1	TRUE
UALIB-778	C[C@H](O)C[C@H](O)C[C@H]1C[C@H]2C[C@H](CC(=O)O2)O1	(-)-Cryptocaryolone	Albury, A.M.M. Total syntheses of (-)-cryptocaryolone and (-)-cryptocaryolone diacetate, progress towards the total syntheses of (±)-sinensigenin A and C and the development of a novel electrophilic allylsilane methodology. Ph.D. Thesis, The University of Alabama, 2013. 	https://ir.ua.edu/handle/123456789/1769	InChI=1S/C12H20O5/c1-7(13)2-8(14)3-9-4-10-5-11(16-9)6-12(15)17-10/h7-11,13-14H,2-6H2,1H3/t7-,8-,9-,10-,11+/m0/s1	SNUANQYZLYFQEB-AJBSGBCOSA-N	SNUANQYZLYFQEB-AJBSGBCOSA-N	C[C@H](O)C[C@H](O)C[C@H]1C[C@H]2C[C@H](CC(=O)O2)O1	TRUE
UALIB-779	CC(=O)O[C@@H](C)C[C@@H](C[C@H]1C[C@H]2C[C@H](CC(=O)O2)O1)OC(C)=O	(-)-Crytpocaryolone diacetate	Albury, A.M.M. Total syntheses of (-)-cryptocaryolone and (-)-cryptocaryolone diacetate, progress towards the total syntheses of (±)-sinensigenin A and C and the development of a novel electrophilic allylsilane methodology. Ph.D. Thesis, The University of Alabama, 2013. 	https://ir.ua.edu/handle/123456789/1769	InChI=1S/C16H24O7/c1-9(20-10(2)17)4-12(21-11(3)18)5-13-6-14-7-15(22-13)8-16(19)23-14/h9,12-15H,4-8H2,1-3H3/t9-,12-,13-,14-,15+/m0/s1	SIOICFAJWBHYRA-XOKYVNOHSA-N	SIOICFAJWBHYRA-XOKYVNOHSA-N	C[C@@H](C[C@@H](C[C@H]1C[C@H]2C[C@H](CC(=O)O2)O1)OC(C)=O)OC(C)=O	TRUE
UALIB-780	COC1=C(OC)C=C(/C=C/CCC(=O)O)C=C1	(E)-5-(3,4-Dimethoxyphenyl)pent-4-enoic acid	Albury, A.M.M. Total syntheses of (-)-cryptocaryolone and (-)-cryptocaryolone diacetate, progress towards the total syntheses of (±)-sinensigenin A and C and the development of a novel electrophilic allylsilane methodology. Ph.D. Thesis, The University of Alabama, 2013. 	https://ir.ua.edu/handle/123456789/1769	InChI=1S/C13H16O4/c1-16-11-8-7-10(9-12(11)17-2)5-3-4-6-13(14)15/h3,5,7-9H,4,6H2,1-2H3,(H,14,15)/b5-3+	ZZPJXCHPXMWKTH-HWKANZROSA-N	ZZPJXCHPXMWKTH-HWKANZROSA-N	COC1=C(OC)C=C(\C=C\CCC(O)=O)C=C1	TRUE
UALIB-781	COC1=C(OC)C=C([C@H](O)[C@H]2CCC(=O)O2)C=C1	(3,4-Dimethoxyphenyl)(hydroxy)methyl)dihydrofuran-2(3H)-one	Albury, A.M.M. Total syntheses of (-)-cryptocaryolone and (-)-cryptocaryolone diacetate, progress towards the total syntheses of (±)-sinensigenin A and C and the development of a novel electrophilic allylsilane methodology. Ph.D. Thesis, The University of Alabama, 2013. 	https://ir.ua.edu/handle/123456789/1769	InChI=1S/C13H16O5/c1-16-9-4-3-8(7-11(9)17-2)13(15)10-5-6-12(14)18-10/h3-4,7,10,13,15H,5-6H2,1-2H3/t10-,13+/m1/s1	PMPAXCXDMSDOMG-MFKMUULPSA-N	PMPAXCXDMSDOMG-MFKMUULPSA-N	COC1=C(OC)C=C(C=C1)[C@H](O)[C@H]1CCC(=O)O1	TRUE
UALIB-782	COC1=C(OC)C=C([C@H](O[Si](C2=CC=CC=C2)(C2=CC=CC=C2)C(C)(C)C)[C@H]2CCC(=O)O2)C=C1	((tert-Butyldiphenylsilyl)oxy)(3,4-dimethoxyphenyl)methyl)dihydrofuran-2(3H)-one	Albury, A.M.M. Total syntheses of (-)-cryptocaryolone and (-)-cryptocaryolone diacetate, progress towards the total syntheses of (±)-sinensigenin A and C and the development of a novel electrophilic allylsilane methodology. Ph.D. Thesis, The University of Alabama, 2013. 	https://ir.ua.edu/handle/123456789/1769	InChI=1S/C29H34O5Si/c1-29(2,3)35(22-12-8-6-9-13-22,23-14-10-7-11-15-23)34-28(25-18-19-27(30)33-25)21-16-17-24(31-4)26(20-21)32-5/h6-17,20,25,28H,18-19H2,1-5H3/t25-,28+/m1/s1	ZSTJJXJMRLAGKA-NAKRPHOHSA-N	ZSTJJXJMRLAGKA-NAKRPHOHSA-N	COC1=C(OC)C=C(C=C1)[C@H](O[Si](C1=CC=CC=C1)(C1=CC=CC=C1)C(C)(C)C)[C@H]1CCC(=O)O1	TRUE
UALIB-783	COC1=C(OC)C=C2C(=C1)C(=O)[C@H]1CC[C@@H]2O1	2,3-Dimethoxy-7,8-dihydro-5H-5,8-epoxybenzo[7]annulen-9(6H)-one	Albury, A.M.M. Total syntheses of (-)-cryptocaryolone and (-)-cryptocaryolone diacetate, progress towards the total syntheses of (±)-sinensigenin A and C and the development of a novel electrophilic allylsilane methodology. Ph.D. Thesis, The University of Alabama, 2013. 	https://ir.ua.edu/handle/123456789/1769	InChI=1S/C13H14O4/c1-15-11-5-7-8(6-12(11)16-2)13(14)10-4-3-9(7)17-10/h5-6,9-10H,3-4H2,1-2H3/t9-,10+/m0/s1	LWHPYFKIPDWQBZ-VHSXEESVSA-N	LWHPYFKIPDWQBZ-VHSXEESVSA-N	COC1=C(OC)C=C2C(=O)[C@H]3CC[C@H](O3)C2=C1	TRUE
UALIB-784	COC1=C(OC)C=C([C@@]2(O)C3=CC(OC)=C(OC)C=C3[C@@H]3CC[C@H]2O3)C=C1	9-(3,4-Dimethoxyphenyl)-2,3-dimethoxy-6,7,8,9-tetrahydro-5H-5,8-epoxybenzo[7]annulen-9-ol	Albury, A.M.M. Total syntheses of (-)-cryptocaryolone and (-)-cryptocaryolone diacetate, progress towards the total syntheses of (±)-sinensigenin A and C and the development of a novel electrophilic allylsilane methodology. Ph.D. Thesis, The University of Alabama, 2013. 	https://ir.ua.edu/handle/123456789/1769	InChI=1S/C21H24O6/c1-23-16-6-5-12(9-17(16)24-2)21(22)14-11-19(26-4)18(25-3)10-13(14)15-7-8-20(21)27-15/h5-6,9-11,15,20,22H,7-8H2,1-4H3/t15-,20+,21+/m0/s1	QYQNDOOHRXCBGP-IWMITWMQSA-N	QYQNDOOHRXCBGP-IWMITWMQSA-N	COC1=C(OC)C=C(C=C1)[C@]1(O)[C@H]2CC[C@H](O2)C2=CC(OC)=C(OC)C=C12	TRUE
UALIB-785	COC1=C(OC)C=C(C23CC[C@@H](O2)[C@@H](O[Si](C2=CC=CC=C2)(C2=CC=CC=C2)C(C)(C)C)C2=CC(OC)=C(OC)C=C23)C=C1	tert-Butyl((-5-(3,4-dimethoxyphenyl)-2,3-dimethoxy-6,7,8,9-tetrahydro-5H-5,8-epoxybenzo[7]annulen-9-yl)oxy)diphenylsilane	Albury, A.M.M. Total syntheses of (-)-cryptocaryolone and (-)-cryptocaryolone diacetate, progress towards the total syntheses of (±)-sinensigenin A and C and the development of a novel electrophilic allylsilane methodology. Ph.D. Thesis, The University of Alabama, 2013. 	https://ir.ua.edu/handle/123456789/1769	InChI=1S/C37H42O6Si/c1-36(2,3)44(26-14-10-8-11-15-26,27-16-12-9-13-17-27)43-35-28-23-33(40-6)34(41-7)24-29(28)37(21-20-31(35)42-37)25-18-19-30(38-4)32(22-25)39-5/h8-19,22-24,31,35H,20-21H2,1-7H3/t31-,35+,37?/m1/s1	ODOKJKJPOBAZBO-NQGZBYGNSA-N	ODOKJKJPOBAZBO-NQGZBYGNSA-N	[H][C@@]1(O[Si](C2=CC=CC=C2)(C2=CC=CC=C2)C(C)(C)C)[C@H]2CCC(O2)(C2=CC(OC)=C(OC)C=C2)C2=CC(OC)=C(OC)C=C12	TRUE
UALIB-786	CCOC(=O)C(CC1=CC=CC=C1)[Si](C)(C)C	139a	Albury, A.M.M. Total syntheses of (-)-cryptocaryolone and (-)-cryptocaryolone diacetate, progress towards the total syntheses of (±)-sinensigenin A and C and the development of a novel electrophilic allylsilane methodology. Ph.D. Thesis, The University of Alabama, 2013. 	https://ir.ua.edu/handle/123456789/1769	InChI=1S/C14H22O2Si/c1-5-16-14(15)13(17(2,3)4)11-12-9-7-6-8-10-12/h6-10,13H,5,11H2,1-4H3	AREKKFVGHYAPHR-UHFFFAOYSA-N	AREKKFVGHYAPHR-UHFFFAOYSA-N	CCOC(=O)C(CC1=CC=CC=C1)[Si](C)(C)C	TRUE
UALIB-787	CCCCCCCC(C(=O)OCC)[Si](C)(C)C	139b	Albury, A.M.M. Total syntheses of (-)-cryptocaryolone and (-)-cryptocaryolone diacetate, progress towards the total syntheses of (±)-sinensigenin A and C and the development of a novel electrophilic allylsilane methodology. Ph.D. Thesis, The University of Alabama, 2013. 	https://ir.ua.edu/handle/123456789/1769	InChI=1S/C14H30O2Si/c1-6-8-9-10-11-12-13(17(3,4)5)14(15)16-7-2/h13H,6-12H2,1-5H3	IWUGPARPKNEUNM-UHFFFAOYSA-N	IWUGPARPKNEUNM-UHFFFAOYSA-N	CCCCCCCC(C(=O)OCC)[Si](C)(C)C	TRUE
UALIB-788	C[Si](C)(C)C(CO)CC1=CC=CC=C1	140a	Albury, A.M.M. Total syntheses of (-)-cryptocaryolone and (-)-cryptocaryolone diacetate, progress towards the total syntheses of (±)-sinensigenin A and C and the development of a novel electrophilic allylsilane methodology. Ph.D. Thesis, The University of Alabama, 2013. 	https://ir.ua.edu/handle/123456789/1769	InChI=1S/C12H20OSi/c1-14(2,3)12(10-13)9-11-7-5-4-6-8-11/h4-8,12-13H,9-10H2,1-3H3	ZWFADSCBULIEHI-UHFFFAOYSA-N	ZWFADSCBULIEHI-UHFFFAOYSA-N	C[Si](C)(C)C(CO)CC1=CC=CC=C1	TRUE
UALIB-789	CCCCCCCC(CO)[Si](C)(C)C	140b	Albury, A.M.M. Total syntheses of (-)-cryptocaryolone and (-)-cryptocaryolone diacetate, progress towards the total syntheses of (±)-sinensigenin A and C and the development of a novel electrophilic allylsilane methodology. Ph.D. Thesis, The University of Alabama, 2013. 	https://ir.ua.edu/handle/123456789/1769	InChI=1S/C12H28OSi/c1-5-6-7-8-9-10-12(11-13)14(2,3)4/h12-13H,5-11H2,1-4H3	SIHDAYRBPXPECY-UHFFFAOYSA-N	SIHDAYRBPXPECY-UHFFFAOYSA-N	CCCCCCCC(CO)[Si](C)(C)C	TRUE
UALIB-790	C=CC(CC1=CC=CC=C1)[Si](C)(C)C	141a	Albury, A.M.M. Total syntheses of (-)-cryptocaryolone and (-)-cryptocaryolone diacetate, progress towards the total syntheses of (±)-sinensigenin A and C and the development of a novel electrophilic allylsilane methodology. Ph.D. Thesis, The University of Alabama, 2013. 	https://ir.ua.edu/handle/123456789/1769	InChI=1S/C13H20Si/c1-5-13(14(2,3)4)11-12-9-7-6-8-10-12/h5-10,13H,1,11H2,2-4H3	MYIWLENOENLYDF-UHFFFAOYSA-N	MYIWLENOENLYDF-UHFFFAOYSA-N	C[Si](C)(C)C(CC1=CC=CC=C1)C=C	TRUE
UALIB-791	C=CC(CCCCCCC)[Si](C)(C)C	141b	Albury, A.M.M. Total syntheses of (-)-cryptocaryolone and (-)-cryptocaryolone diacetate, progress towards the total syntheses of (±)-sinensigenin A and C and the development of a novel electrophilic allylsilane methodology. Ph.D. Thesis, The University of Alabama, 2013. 	https://ir.ua.edu/handle/123456789/1769	InChI=1S/C13H28Si/c1-6-8-9-10-11-12-13(7-2)14(3,4)5/h7,13H,2,6,8-12H2,1,3-5H3	PCXJXMCYLIIWIQ-UHFFFAOYSA-N	PCXJXMCYLIIWIQ-UHFFFAOYSA-N	CCCCCCCC(C=C)[Si](C)(C)C	TRUE
UALIB-792	CCC(O)C/C=C/CC1=CC=CC=C1	142a	Albury, A.M.M. Total syntheses of (-)-cryptocaryolone and (-)-cryptocaryolone diacetate, progress towards the total syntheses of (±)-sinensigenin A and C and the development of a novel electrophilic allylsilane methodology. Ph.D. Thesis, The University of Alabama, 2013. 	https://ir.ua.edu/handle/123456789/1769	InChI=1S/C13H18O/c1-2-13(14)11-7-6-10-12-8-4-3-5-9-12/h3-9,13-14H,2,10-11H2,1H3/b7-6+	GDGJQBVUXXOICA-VOTSOKGWSA-N	GDGJQBVUXXOICA-VOTSOKGWSA-N	CCC(O)C\C=C\CC1=CC=CC=C1	TRUE
UALIB-793	CCCCCCC/C=C/CC(O)CC	142b	Albury, A.M.M. Total syntheses of (-)-cryptocaryolone and (-)-cryptocaryolone diacetate, progress towards the total syntheses of (±)-sinensigenin A and C and the development of a novel electrophilic allylsilane methodology. Ph.D. Thesis, The University of Alabama, 2013. 	https://ir.ua.edu/handle/123456789/1769	InChI=1S/C13H26O/c1-3-5-6-7-8-9-10-11-12-13(14)4-2/h10-11,13-14H,3-9,12H2,1-2H3/b11-10+	RVRWXENVVXTRSC-ZHACJKMWSA-N	RVRWXENVVXTRSC-ZHACJKMWSA-N	CCCCCCC\C=C\CC(O)CC	TRUE
UALIB-794	CC(C)(C)[Si](OCCC(O)C/C=C/CC1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1	143a	Albury, A.M.M. Total syntheses of (-)-cryptocaryolone and (-)-cryptocaryolone diacetate, progress towards the total syntheses of (±)-sinensigenin A and C and the development of a novel electrophilic allylsilane methodology. Ph.D. Thesis, The University of Alabama, 2013. 	https://ir.ua.edu/handle/123456789/1769	InChI=1S/C29H36O2Si/c1-29(2,3)32(27-19-9-5-10-20-27,28-21-11-6-12-22-28)31-24-23-26(30)18-14-13-17-25-15-7-4-8-16-25/h4-16,19-22,26,30H,17-18,23-24H2,1-3H3/b14-13+	GSRLNXSTBZHMCZ-BUHFOSPRSA-N	GSRLNXSTBZHMCZ-BUHFOSPRSA-N	CC(C)(C)[Si](OCCC(O)C\C=C\CC1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1	TRUE
UALIB-795	CCCCCCC/C=C/CC(O)CCO[Si](C1=CC=CC=C1)(C1=CC=CC=C1)C(C)(C)C	143b	Albury, A.M.M. Total syntheses of (-)-cryptocaryolone and (-)-cryptocaryolone diacetate, progress towards the total syntheses of (±)-sinensigenin A and C and the development of a novel electrophilic allylsilane methodology. Ph.D. Thesis, The University of Alabama, 2013. 	https://ir.ua.edu/handle/123456789/1769	InChI=1S/C29H44O2Si/c1-5-6-7-8-9-10-11-14-19-26(30)24-25-31-32(29(2,3)4,27-20-15-12-16-21-27)28-22-17-13-18-23-28/h11-18,20-23,26,30H,5-10,19,24-25H2,1-4H3/b14-11+	JDJKDFSVUQBODY-SDNWHVSQSA-N	JDJKDFSVUQBODY-SDNWHVSQSA-N	CCCCCCC\C=C\CC(O)CCO[Si](C1=CC=CC=C1)(C1=CC=CC=C1)C(C)(C)C	TRUE
UALIB-796	OC(C/C=C/CC1=CC=CC=C1)C1=CC=C(C(F)(F)F)C=C1	144a	Albury, A.M.M. Total syntheses of (-)-cryptocaryolone and (-)-cryptocaryolone diacetate, progress towards the total syntheses of (±)-sinensigenin A and C and the development of a novel electrophilic allylsilane methodology. Ph.D. Thesis, The University of Alabama, 2013. 	https://ir.ua.edu/handle/123456789/1769	InChI=1S/C18H17F3O/c19-18(20,21)16-12-10-15(11-13-16)17(22)9-5-4-8-14-6-2-1-3-7-14/h1-7,10-13,17,22H,8-9H2/b5-4+	KCDSNLRSVWFUJA-SNAWJCMRSA-N	KCDSNLRSVWFUJA-SNAWJCMRSA-N	OC(C\C=C\CC1=CC=CC=C1)C1=CC=C(C=C1)C(F)(F)F	TRUE
UALIB-797	CCCCCCC/C=C/CC(O)C1=CC=C(C(F)(F)F)C=C1	144b	Albury, A.M.M. Total syntheses of (-)-cryptocaryolone and (-)-cryptocaryolone diacetate, progress towards the total syntheses of (±)-sinensigenin A and C and the development of a novel electrophilic allylsilane methodology. Ph.D. Thesis, The University of Alabama, 2013. 	https://ir.ua.edu/handle/123456789/1769	InChI=1S/C18H25F3O/c1-2-3-4-5-6-7-8-9-10-17(22)15-11-13-16(14-12-15)18(19,20)21/h8-9,11-14,17,22H,2-7,10H2,1H3/b9-8+	NYLJCBINVPCJFR-CMDGGOBGSA-N	NYLJCBINVPCJFR-CMDGGOBGSA-N	CCCCCCC\C=C\CC(O)C1=CC=C(C=C1)C(F)(F)F	TRUE
UALIB-798	OC(C/C=C/CC1=CC=CC=C1)CCC1=CC=CC=C1	145a	Albury, A.M.M. Total syntheses of (-)-cryptocaryolone and (-)-cryptocaryolone diacetate, progress towards the total syntheses of (±)-sinensigenin A and C and the development of a novel electrophilic allylsilane methodology. Ph.D. Thesis, The University of Alabama, 2013. 	https://ir.ua.edu/handle/123456789/1769	InChI=1S/C19H22O/c20-19(16-15-18-11-5-2-6-12-18)14-8-7-13-17-9-3-1-4-10-17/h1-12,19-20H,13-16H2/b8-7+	BSSAMYXHEIKJOS-BQYQJAHWSA-N	BSSAMYXHEIKJOS-BQYQJAHWSA-N	OC(CCC1=CC=CC=C1)C\C=C\CC1=CC=CC=C1	TRUE
UALIB-799	COC1=CC=C(C(C/C=C/CC2=CC=CC=C2)C/C=C/CC2=CC=CC=C2)C=C1	146a	Albury, A.M.M. Total syntheses of (-)-cryptocaryolone and (-)-cryptocaryolone diacetate, progress towards the total syntheses of (±)-sinensigenin A and C and the development of a novel electrophilic allylsilane methodology. Ph.D. Thesis, The University of Alabama, 2013. 	https://ir.ua.edu/handle/123456789/1769	InChI=1S/C28H30O/c1-29-28-22-20-27(21-23-28)26(18-10-8-16-24-12-4-2-5-13-24)19-11-9-17-25-14-6-3-7-15-25/h2-15,20-23,26H,16-19H2,1H3/b10-8+,11-9+	WHUPWIXGCBPQOW-GFULKKFKSA-N	WHUPWIXGCBPQOW-GFULKKFKSA-N	COC1=CC=C(C=C1)C(C\C=C\CC1=CC=CC=C1)C\C=C\CC1=CC=CC=C1	TRUE
UALIB-800	CC1=CC=C(C(C/C=C/CC2=CC=CC=C2)C/C=C/CC2=CC=CC=C2)C=C1	147a	Albury, A.M.M. Total syntheses of (-)-cryptocaryolone and (-)-cryptocaryolone diacetate, progress towards the total syntheses of (±)-sinensigenin A and C and the development of a novel electrophilic allylsilane methodology. Ph.D. Thesis, The University of Alabama, 2013. 	https://ir.ua.edu/handle/123456789/1769	InChI=1S/C28H30/c1-24-20-22-28(23-21-24)27(18-10-8-16-25-12-4-2-5-13-25)19-11-9-17-26-14-6-3-7-15-26/h2-15,20-23,27H,16-19H2,1H3/b10-8+,11-9+	BKULLXDJCKAFIH-GFULKKFKSA-N	BKULLXDJCKAFIH-GFULKKFKSA-N	CC1=CC=C(C=C1)C(C\C=C\CC1=CC=CC=C1)C\C=C\CC1=CC=CC=C1	TRUE
